policy_id,customer_id,policy_type,policy_start_date,policy_end_date,annual_premium,agent_id,region,renewed_flag
6933,1986,Auto,2021-05-19,2022-11-13,1233.0,63,South,No
6934,4922,Home,2022-12-05,2024-09-27,2867.0,27,South,No
6935,2445,Auto,2023-01-29,2022-12-13,2244.0,3,South,Yes
6936,2190,Home,2022-08-12,2024-03-14,1272.0,11,South,Yes
6937,3522,Home,2024-08-02,2025-04-11,1806.0,35,South,Yes
6938,436,Home,2022-02-05,2022-12-09,1718.0,111,South,Yes
6939,3586,Auto,2022-05-08,2024-10-31,1298.0,102,South,Yes
6940,820,Auto,2023-01-24,2025-11-20,2154.0,47,South,No
6941,1633,Home,2022-06-23,2025-04-13,2202.0,115,South,Yes
6942,4601,Home,2024-06-06,2022-04-10,1558.0,39,South,No
6943,4197,Home,2024-06-14,2025-03-21,1670.0,1,South,Yes
6944,1685,Health,2024-05-28,2023-10-18,1526.0,70,South,No
6945,3353,Home,2024-11-08,2023-08-29,965.0,107,South,Yes
6946,289,Auto,2022-12-08,2022-05-22,1260.0,22,South,Yes
6947,3575,Auto,2022-03-06,2023-06-27,2122.0,5,South,Yes
6948,1039,Auto,2021-05-19,2024-07-13,2825.0,78,South,Yes
6949,1989,Home,2022-12-14,2022-10-15,1249.0,72,South,Yes
6950,423,Home,2023-07-01,2024-04-28,2714.0,114,South,Yes
6951,4406,Auto,2021-05-22,2022-11-03,2654.0,102,South,Yes
6952,472,Health,2023-08-28,2025-07-02,900.0,80,South,Yes
6953,3116,Life,2022-04-16,2023-02-28,2269.0,77,South,Yes
6954,848,Life,2023-06-14,2022-12-29,2312.0,49,South,Yes
6955,64,Auto,2023-04-11,2022-10-09,2188.0,50,South,Yes
6956,72,Life,2024-08-29,2023-03-13,939.0,74,South,Yes
6957,1327,Home,2023-10-06,2025-03-11,3074.0,116,South,Yes
6958,2007,Home,2022-05-28,2022-09-23,2944.0,113,South,Yes
6959,79,Auto,2023-06-20,2022-03-14,2752.0,85,South,No
6960,4370,Auto,2024-01-04,2025-03-13,1776.0,30,South,Yes
6961,142,Home,2021-03-01,2023-08-03,2531.0,31,South,No
6962,4384,Life,2021-01-19,2025-08-31,3148.0,18,South,No
6963,648,Home,2021-02-01,2022-08-21,1486.0,26,South,Yes
6964,869,Auto,2024-11-26,2022-06-20,1678.0,20,South,No
6965,1867,Home,2021-10-18,2024-07-02,2244.0,42,South,No
6966,2783,Home,2021-07-07,2023-03-14,2203.0,70,South,Yes
6967,606,Home,2021-02-01,2025-08-29,1580.0,3,South,Yes
6968,3465,Home,2022-07-02,2025-11-18,3195.0,82,South,Yes
6969,4290,Home,2023-02-22,2024-03-17,702.0,31,South,Yes
6970,4230,Home,2023-06-24,2022-11-03,1529.0,57,South,Yes
6971,37,Home,2023-10-04,2023-06-03,2236.0,45,South,Yes
6972,680,Auto,2023-11-24,2024-03-11,1284.0,93,South,No
6973,2774,Auto,2024-04-24,2025-11-13,1344.0,6,South,Yes
6974,223,Auto,2022-02-10,2023-05-13,1653.0,23,South,Yes
6975,2430,Home,2021-10-30,2023-01-25,3139.0,37,South,Yes
6976,2868,Auto,2021-12-30,2025-08-26,2285.0,84,South,Yes
6977,3323,Auto,2024-03-12,2023-03-28,2644.0,80,South,No
6978,3600,Home,2021-06-07,2025-09-13,936.0,68,South,No
6979,4366,Life,2023-04-23,2024-01-01,2488.0,104,South,Yes
6980,1951,Auto,2022-05-09,2024-01-27,2087.0,104,South,No
6981,2567,Auto,2021-11-09,2023-01-16,1688.0,8,South,Yes
6982,4326,Home,2023-10-08,2024-12-05,3000.0,60,South,Yes
6983,1485,Home,2024-05-14,2025-10-02,2603.0,73,South,Yes
6984,327,Home,2021-06-21,2024-12-13,1869.0,67,South,Yes
6985,1380,Home,2021-07-01,2024-09-03,2233.0,37,South,Yes
6986,3320,Auto,2021-02-12,2025-09-28,2817.0,37,South,No
6987,3955,Home,2021-09-23,2023-03-10,2428.0,9,South,Yes
6988,4157,Auto,2023-10-20,2023-02-11,1908.0,91,South,Yes
6989,2415,Auto,2024-02-13,2025-02-13,1042.0,50,South,Yes
6990,3342,Life,2024-12-04,2022-06-15,1756.0,102,South,No
6991,922,Life,2022-09-30,2023-02-13,1290.0,74,South,No
6992,425,Home,2021-06-28,2022-10-25,831.0,11,South,Yes
6993,4366,Auto,2021-03-06,2024-01-11,2331.0,25,South,Yes
6994,3719,Auto,2021-11-05,2023-08-10,2783.0,85,South,Yes
6995,348,Home,2024-12-04,2025-11-25,1346.0,92,South,Yes
6996,2969,Home,2022-07-10,2022-07-15,1414.0,17,South,Yes
6997,3022,Home,2024-03-26,2022-07-02,1302.0,73,South,No
6998,1830,Auto,2021-01-24,2024-03-17,3206.0,103,South,No
6999,1909,Home,2023-07-08,2023-05-22,2660.0,81,South,Yes
7000,3084,Auto,2024-04-18,2025-06-25,2332.0,17,South,Yes
7001,1118,Home,2024-04-17,2024-02-27,2190.0,33,South,Yes
7002,2258,Auto,2022-06-28,2024-02-02,2027.0,10,South,Yes
7003,743,Auto,2022-10-10,2023-09-27,2508.0,56,South,Yes
7004,3906,Home,2021-06-17,2024-12-07,1600.0,26,South,Yes
7005,4141,Home,2022-04-04,2022-10-14,2133.0,59,South,Yes
7006,1139,Home,2022-08-31,2022-02-21,1277.0,101,South,Yes
7007,1817,Life,2021-08-18,2025-03-07,2654.0,24,South,Yes
7008,647,Home,2024-09-14,2024-06-25,1929.0,42,South,Yes
7009,2615,Home,2023-08-09,2023-01-02,2541.0,88,South,Yes
7010,470,Auto,2023-11-24,2022-10-12,1538.0,40,South,No
7011,340,Home,2023-04-26,2025-07-27,1088.0,87,South,No
7012,857,Auto,2022-06-29,2023-08-16,1040.0,98,South,Yes
7013,4939,Home,2024-05-21,2023-06-18,1501.0,106,South,Yes
7014,819,Life,2022-05-31,2024-07-04,2041.0,81,South,Yes
7015,3827,Auto,2022-09-13,2022-08-28,1622.0,39,South,Yes
7016,712,Life,2023-06-14,2022-05-09,1658.0,80,South,Yes
7017,1805,Auto,2022-07-03,2024-04-19,3586.0,81,South,No
7018,4978,Auto,2023-11-26,2023-09-12,1196.0,13,South,No
7019,3132,Life,2024-02-09,2025-08-28,623.0,19,South,Yes
7020,3282,Home,2024-01-31,2023-01-22,979.0,10,South,Yes
7021,4444,Life,2021-05-19,2024-08-20,1784.0,71,South,No
7022,2656,Auto,2021-02-22,2022-08-01,1931.0,38,South,No
7023,1917,Auto,2024-12-09,2022-04-14,1407.0,40,South,No
7024,1875,Auto,2024-07-29,2024-11-11,3260.0,26,South,Yes
7025,4255,Life,2022-11-11,2023-10-18,1360.0,35,South,Yes
7026,1620,Life,2023-12-22,2025-08-19,971.0,46,South,Yes
7027,4707,Auto,2023-08-17,2023-09-20,1930.0,51,South,No
7028,1049,Auto,2022-12-27,2024-08-02,2077.0,88,South,No
7029,208,Auto,2024-08-18,2025-05-07,1193.0,83,South,Yes
7030,2969,Home,2024-03-08,2023-07-13,1790.0,45,South,Yes
7031,2211,Auto,2021-01-31,2023-03-31,3562.0,118,South,No
7032,317,Home,2023-05-06,2022-08-29,3070.0,99,South,Yes
7033,1566,Home,2023-04-08,2023-03-21,3570.0,13,South,Yes
7034,1599,Home,2021-07-17,2025-10-01,1242.0,106,South,Yes
7035,1976,Auto,2022-04-09,2023-08-08,992.0,106,South,Yes
7036,1489,Home,2021-05-19,2024-11-28,3387.0,80,South,Yes
7037,2187,Home,2022-09-28,2025-10-13,1487.0,76,South,Yes
7038,1579,Auto,2024-07-22,2023-04-05,3434.0,22,South,Yes
7039,4340,Auto,2023-10-21,2024-04-16,1923.0,54,South,Yes
7040,4347,Life,2023-12-10,2023-02-01,2814.0,24,South,No
7041,3858,Home,2021-08-22,2025-12-30,1125.0,95,South,No
7042,593,Home,2022-07-23,2024-06-16,3471.0,99,South,Yes
7043,669,Home,2022-10-06,2023-10-14,1285.0,48,South,Yes
7044,431,Home,2024-05-23,2023-06-02,1185.0,107,South,Yes
7045,2945,Home,2023-09-30,2025-06-25,899.0,24,South,No
7046,4086,Life,2024-05-18,2023-03-14,2450.0,24,South,Yes
7047,1358,Home,2024-11-06,2022-06-15,1206.0,36,South,No
7048,4044,Health,2024-09-16,2025-06-10,1429.0,74,South,Yes
7049,4502,Home,2023-07-27,2024-11-26,2649.0,80,South,Yes
7050,1355,Auto,2023-07-01,2025-01-30,3185.0,26,South,Yes
7051,2403,Home,2024-03-21,2025-11-04,1113.0,54,South,Yes
7052,163,Home,2021-08-11,2022-07-06,1582.0,4,South,Yes
7053,2365,Life,2023-09-30,2022-05-09,767.0,43,South,Yes
7054,1028,Auto,2021-04-15,2022-03-05,2363.0,75,South,Yes
7055,1343,Auto,2022-07-15,2025-12-11,1081.0,94,South,No
7056,4509,Auto,2021-02-15,2025-11-09,959.0,4,South,Yes
7057,4787,Home,2021-10-31,2023-01-28,1411.0,60,South,Yes
7058,1449,Auto,2022-09-17,2025-02-21,3232.0,94,South,No
7059,4799,Auto,2024-03-25,2025-02-08,1476.0,63,South,Yes
7060,2238,Auto,2022-01-13,2024-12-29,3028.0,115,South,Yes
7061,276,Auto,2024-06-08,2023-12-30,1067.0,75,South,Yes
7062,2080,Auto,2021-02-28,2022-05-17,1139.0,74,South,Yes
7063,4071,Home,2022-09-09,2023-04-30,2259.0,7,South,No
7064,2073,Auto,2021-09-15,2025-08-07,1745.0,16,South,Yes
7065,3752,Life,2023-11-29,2025-01-28,1046.0,11,South,Yes
7066,2706,Home,2023-01-26,2024-06-29,3463.0,85,South,No
7067,2756,Home,2021-04-21,2024-09-18,4286.0,72,South,Yes
7068,4327,Auto,2021-12-31,2022-12-17,1719.0,72,South,Yes
7069,2127,Home,2023-06-07,2022-02-14,3451.0,44,South,Yes
7070,2976,Home,2024-08-28,2022-12-20,1609.0,62,South,Yes
7071,3063,Home,2021-07-13,2024-12-10,1347.0,91,South,No
7072,1322,Auto,2022-01-09,2025-09-29,2479.0,87,South,Yes
7073,1630,Home,2023-10-11,2023-05-18,3532.0,59,South,Yes
7074,3907,Auto,2024-12-25,2023-05-30,2107.0,120,South,Yes
7075,4712,Auto,2022-04-07,2024-03-01,3515.0,14,South,Yes
7076,1295,Auto,2023-05-22,2024-07-28,2026.0,92,South,No
7077,3812,Home,2021-06-06,2024-02-12,1888.0,110,South,No
7078,2330,Home,2022-07-29,2024-10-13,2860.0,97,South,No
7079,335,Home,2024-12-01,2023-05-18,2242.0,91,South,Yes
7080,3046,Auto,2023-09-23,2024-02-29,2328.0,15,South,Yes
7081,4876,Home,2023-10-15,2023-03-03,3040.0,8,South,Yes
7082,460,Life,2023-12-13,2023-04-18,2163.0,2,South,No
7083,1142,Auto,2024-10-30,2025-11-13,2267.0,89,South,Yes
7084,3165,Home,2022-08-02,2025-04-14,2420.0,113,South,Yes
7085,3421,Home,2022-01-12,2022-12-03,1943.0,101,South,No
7086,4284,Auto,2024-03-03,2022-12-17,1643.0,43,South,Yes
7087,2582,Home,2023-08-06,2024-08-16,2170.0,109,South,No
7088,4172,Auto,2023-04-05,2024-10-02,2486.0,91,South,Yes
7089,1003,Auto,2023-08-07,2024-06-29,1957.0,30,South,Yes
7090,2373,Health,2023-03-22,2023-07-05,2389.0,74,South,Yes
7091,1582,Home,2024-05-16,2022-07-28,3286.0,50,South,Yes
7092,4472,Auto,2022-01-01,2024-05-12,1746.0,100,South,Yes
7093,1286,Home,2023-01-13,2022-06-09,2249.0,119,South,Yes
7094,3315,Home,2023-10-30,2023-04-30,1283.0,33,South,Yes
7095,3749,Home,2022-12-14,2024-06-26,1088.0,6,South,No
7096,326,Auto,2022-03-31,2022-09-15,1746.0,100,South,Yes
7097,4443,Auto,2023-06-04,2023-01-17,1648.0,43,South,Yes
7098,3873,Home,2024-07-01,2023-08-25,1366.0,43,South,Yes
7099,3986,Auto,2024-02-16,2023-02-27,2088.0,81,South,Yes
7100,4156,Life,2021-11-11,2023-11-15,1717.0,105,South,Yes
7101,3796,Auto,2021-04-04,2023-11-29,748.0,99,South,Yes
7102,1933,Home,2024-10-03,2025-01-23,1933.0,71,South,Yes
7103,3942,Auto,2024-04-21,2023-01-08,2066.0,57,South,No
7104,3750,Home,2022-01-23,2022-09-06,926.0,87,South,Yes
7105,4901,Auto,2024-04-17,2023-06-03,1353.0,52,South,Yes
7106,972,Life,2022-08-31,2023-11-05,1302.0,108,South,Yes
7107,2686,Home,2023-05-06,2022-03-24,4048.0,60,South,Yes
7108,1461,Home,2023-07-28,2022-07-02,1839.0,69,South,Yes
7109,1359,Auto,2022-10-09,2025-04-02,1717.0,30,South,No
7110,1099,Auto,2021-07-25,2025-11-09,2987.0,49,South,Yes
7111,153,Auto,2024-04-25,2022-11-23,2763.0,64,South,No
7112,486,Auto,2024-07-26,2025-01-02,751.0,71,South,Yes
7113,2901,Home,2021-02-07,2022-07-07,916.0,16,South,Yes
7114,4529,Auto,2023-07-02,2024-03-19,3167.0,13,South,Yes
7115,1694,Home,2023-11-05,2025-02-01,1059.0,102,South,Yes
7116,2221,Home,2024-05-18,2025-01-22,1775.0,36,South,Yes
7117,3468,Life,2024-05-15,2025-11-06,1966.0,110,South,No
7118,1490,Auto,2023-11-30,2025-05-23,2249.0,66,South,Yes
7119,1092,Home,2023-08-12,2024-09-24,1146.0,71,South,Yes
7120,637,Home,2024-03-24,2025-12-22,1691.0,109,South,Yes
7121,1972,Auto,2021-10-19,2025-03-25,1836.0,81,South,No
7122,512,Home,2024-09-15,2022-05-10,1715.0,101,South,Yes
7123,3014,Home,2022-11-25,2023-01-28,2310.0,97,South,Yes
7124,2104,Auto,2023-05-11,2022-01-20,2168.0,114,South,Yes
7125,1381,Home,2023-01-16,2023-01-17,1896.0,14,South,Yes
7126,1501,Home,2024-08-03,2025-10-16,3363.0,66,South,Yes
7127,739,Life,2022-08-15,2025-02-16,1757.0,13,South,Yes
7128,1462,Home,2024-12-19,2024-02-14,2080.0,67,South,Yes
7129,2003,Auto,2023-03-29,2024-11-01,1364.0,101,South,Yes
7130,2648,Home,2021-04-23,2025-09-18,1875.0,19,South,Yes
7131,3138,Auto,2021-10-21,2023-11-21,1752.0,115,South,Yes
7132,1359,Home,2022-02-10,2025-01-29,2362.0,89,South,No
7133,1697,Home,2023-01-09,2023-08-29,1781.0,111,South,Yes
7134,1473,Life,2024-06-10,2024-01-14,2049.0,63,South,No
7135,3057,Auto,2024-05-06,2024-01-12,1586.0,84,South,Yes
7136,2261,Life,2021-02-15,2022-08-25,4548.0,13,South,Yes
7137,1776,Home,2022-02-15,2023-12-13,3275.0,113,South,Yes
7138,429,Auto,2022-10-03,2024-08-19,1747.0,115,South,No
7139,4340,Home,2024-06-26,2025-10-03,1357.0,61,South,Yes
7140,4695,Auto,2024-09-15,2025-12-17,2273.0,40,South,Yes
7141,275,Health,2024-11-09,2025-08-21,1081.0,82,South,Yes
7142,2617,Home,2024-05-14,2023-07-27,1311.0,63,South,Yes
7143,1836,Life,2023-01-31,2023-11-17,1506.0,88,South,No
7144,2721,Home,2021-02-02,2025-09-14,2346.0,98,South,Yes
7145,3456,Auto,2022-11-28,2025-01-19,2342.0,66,South,Yes
7146,3341,Auto,2024-01-12,2025-08-22,3192.0,84,South,No
7147,4215,Auto,2022-04-26,2025-09-04,2443.0,37,South,Yes
7148,966,Auto,2022-03-17,2025-12-12,1329.0,30,South,Yes
7149,394,Home,2023-07-03,2024-07-29,1496.0,88,South,Yes
7150,889,Home,2022-10-05,2023-11-26,530.0,46,South,Yes
7151,3821,Auto,2021-08-21,2025-03-16,1178.0,61,South,Yes
7152,3300,Home,2022-01-25,2025-10-11,2325.0,49,South,No
7153,1293,Life,2024-03-25,2024-09-06,2754.0,8,South,Yes
7154,3218,Health,2022-03-08,2024-03-09,1712.0,15,South,Yes
7155,1195,Auto,2021-03-16,2024-05-14,2029.0,19,South,Yes
7156,819,Home,2024-05-04,2024-01-27,2090.0,44,South,Yes
7157,4075,Home,2024-11-22,2023-03-29,633.0,39,South,Yes
7158,3205,Home,2023-04-14,2025-03-31,3123.0,38,South,Yes
7159,2152,Auto,2021-08-29,2022-10-15,1036.0,85,South,Yes
7160,622,Auto,2024-10-10,2024-05-02,1564.0,55,South,No
7161,509,Home,2024-10-01,2023-07-22,1629.0,63,South,Yes
7162,759,Auto,2021-09-15,2025-08-16,1223.0,87,South,No
7163,12,Life,2022-07-31,2022-02-23,1171.0,79,South,Yes
7164,23,Life,2024-09-19,2023-11-21,1483.0,49,South,Yes
7165,3847,Health,2022-06-27,2024-01-22,3145.0,8,South,No
7166,3318,Health,2023-06-30,2024-07-05,2013.0,92,South,Yes
7167,697,Life,2022-01-29,2024-11-02,1948.0,1,South,Yes
7168,1847,Home,2023-04-21,2023-12-07,1736.0,5,South,No
7169,433,Home,2022-09-22,2022-01-31,1169.0,13,South,Yes
7170,3240,Home,2023-04-07,2022-01-20,2804.0,97,South,Yes
7171,698,Auto,2024-01-12,2025-06-27,2613.0,37,South,Yes
7172,3051,Auto,2022-09-14,2025-08-20,2145.0,39,South,Yes
7173,3,Auto,2021-02-15,2022-06-01,3328.0,50,South,Yes
7174,1837,Auto,2021-12-22,2023-06-11,2586.0,16,South,No
7175,2455,Home,2023-02-17,2023-09-11,2689.0,70,South,Yes
7176,1367,Home,2023-06-24,2025-01-02,1786.0,36,South,Yes
7177,2798,Home,2023-03-30,2025-11-17,2301.0,99,South,Yes
7178,4663,Home,2021-04-27,2024-05-06,1342.0,82,South,Yes
7179,2392,Auto,2021-04-20,2022-04-21,467.0,114,South,Yes
7180,4376,Auto,2022-11-15,2025-04-04,483.0,47,South,Yes
7181,2657,Home,2024-10-05,2022-12-31,1330.0,47,South,No
7182,1213,Auto,2023-06-09,2022-04-11,3093.0,1,South,Yes
7183,2202,Life,2023-06-17,2023-05-19,2537.0,30,South,Yes
7184,3503,Auto,2022-10-23,2025-01-14,3372.0,90,South,Yes
7185,779,Home,2024-11-19,2024-06-05,2039.0,107,South,Yes
7186,4815,Auto,2022-09-20,2023-06-20,1177.0,118,South,Yes
7187,1661,Life,2022-12-09,2023-08-07,2467.0,59,South,Yes
7188,3824,Life,2021-06-10,2023-03-20,1603.0,42,South,No
7189,4028,Auto,2023-01-05,2022-06-01,2794.0,80,South,Yes
7190,2909,Life,2024-12-15,2022-06-13,2094.0,10,South,Yes
7191,4262,Auto,2022-12-20,2023-03-19,3560.0,83,South,Yes
7192,4511,Home,2021-06-14,2025-10-29,1523.0,36,South,Yes
7193,1307,Home,2023-07-12,2022-10-15,1942.0,10,South,Yes
7194,4271,Home,2021-06-20,2024-01-27,2191.0,99,South,Yes
7195,4040,Home,2021-09-05,2022-06-13,3354.0,110,South,No
7196,1142,Auto,2021-07-11,2025-09-15,3402.0,15,South,Yes
7197,3952,Health,2024-01-31,2022-12-29,2775.0,100,South,Yes
7198,2507,Life,2022-07-08,2024-07-27,1927.0,37,South,Yes
7199,1015,Auto,2024-04-10,2023-12-09,2014.0,18,South,Yes
7200,2679,Auto,2022-02-28,2022-09-18,2334.0,34,South,No
7201,3158,Auto,2023-12-15,2022-02-10,1425.0,27,South,Yes
7202,2356,Home,2021-03-26,2023-12-10,1308.0,82,South,Yes
7203,1424,Auto,2024-08-13,2025-11-14,1449.0,20,South,Yes
7204,3798,Home,2023-12-13,2024-08-31,2801.0,41,South,Yes
7205,4142,Home,2021-04-16,2025-02-17,2285.0,74,South,Yes
7206,3410,Auto,2024-08-01,2025-10-12,2378.0,79,South,No
7207,3392,Life,2021-02-15,2024-04-24,1053.0,6,South,No
7208,1652,Home,2021-11-17,2025-05-17,1707.0,36,South,Yes
7209,4698,Home,2022-12-08,2024-08-25,1146.0,61,South,Yes
7210,2082,Auto,2021-02-22,2023-04-10,2975.0,58,South,Yes
7211,486,Life,2021-04-04,2024-06-11,2311.0,38,South,Yes
7212,692,Home,2024-10-31,2025-12-13,1973.0,97,South,Yes
7213,4836,Home,2022-04-09,2025-01-23,1690.0,49,South,No
7214,618,Home,2024-08-22,2022-05-20,1593.0,8,South,Yes
7215,3957,Auto,2023-08-28,2023-04-21,1665.0,32,South,Yes
7216,4969,Auto,2022-10-20,2023-09-17,1409.0,118,South,Yes
7217,2976,Auto,2023-02-15,2025-07-24,1409.0,51,South,No
7218,142,Life,2022-07-27,2023-10-22,1826.0,114,South,Yes
7219,3051,Auto,2022-03-06,2023-10-15,1871.0,120,South,Yes
7220,210,Auto,2022-04-07,2024-02-10,1463.0,35,South,No
7221,2237,Auto,2022-07-21,2024-10-08,3139.0,20,South,Yes
7222,3342,Life,2021-02-28,2024-01-28,2899.0,81,South,Yes
7223,3253,Auto,2023-04-16,2022-09-27,944.0,111,South,No
7224,3920,Health,2024-12-25,2022-04-20,1331.0,49,South,Yes
7225,4077,Auto,2021-10-21,2023-11-04,2808.0,36,South,Yes
7226,1878,Life,2023-05-17,2023-01-10,1863.0,86,South,No
7227,1296,Auto,2022-02-17,2024-02-26,1447.0,58,South,Yes
7228,3145,Auto,2021-10-18,2023-09-30,2980.0,4,South,Yes
7229,737,Home,2021-11-05,2024-07-18,2118.0,66,South,Yes
7230,4184,Auto,2024-02-14,2022-12-31,2147.0,97,South,Yes
7231,2256,Auto,2023-04-26,2022-07-19,2151.0,119,South,Yes
7232,3422,Auto,2022-05-21,2025-05-07,3578.0,6,South,Yes
7233,4042,Home,2022-06-17,2025-01-13,981.0,86,South,No
7234,3277,Auto,2021-02-25,2023-04-21,733.0,73,South,Yes
7235,3786,Life,2021-08-30,2023-10-10,3336.0,120,South,Yes
7236,4899,Auto,2024-12-28,2024-01-12,2490.0,11,South,Yes
7237,1694,Home,2024-09-16,2022-06-16,640.0,73,South,Yes
7238,2643,Auto,2021-03-27,2023-12-22,1828.0,102,South,Yes
7239,2005,Home,2023-07-25,2025-11-22,1497.0,68,South,Yes
7240,3288,Home,2022-03-02,2023-11-18,2385.0,81,South,Yes
7241,397,Auto,2022-06-12,2025-01-05,995.0,56,South,Yes
7242,1368,Auto,2022-12-30,2024-03-02,3377.0,84,South,Yes
7243,2947,Auto,2022-10-26,2023-06-20,2550.0,43,South,Yes
7244,1868,Auto,2024-05-22,2022-09-13,1410.0,56,South,No
7245,4619,Home,2021-06-30,2024-11-26,1310.0,113,South,Yes
7246,2282,Auto,2021-11-20,2025-09-26,2290.0,3,South,Yes
7247,2622,Life,2022-11-17,2022-12-15,2940.0,91,South,Yes
7248,3566,Auto,2021-10-02,2023-04-25,2646.0,40,South,No
7249,2461,Auto,2024-07-02,2025-09-21,2835.0,93,South,No
7250,1971,Life,2022-06-20,2025-11-21,2089.0,87,South,Yes
7251,822,Auto,2022-04-18,2023-04-14,1684.0,55,South,Yes
7252,1607,Home,2023-03-01,2024-04-12,1666.0,73,South,No
7253,1495,Home,2024-03-28,2025-11-20,2405.0,15,South,No
7254,3017,Home,2023-01-18,2025-08-24,1247.0,7,South,Yes
7255,3347,Auto,2021-05-19,2022-09-28,2384.0,88,South,Yes
7256,3343,Home,2023-09-04,2022-09-30,1723.0,16,South,No
7257,4066,Auto,2023-05-25,2024-09-11,2963.0,98,South,No
7258,1632,Life,2023-06-04,2024-04-26,1047.0,28,South,Yes
7259,4481,Home,2022-10-02,2024-07-22,1336.0,76,South,Yes
7260,1272,Home,2024-12-11,2023-10-14,2353.0,27,South,Yes
7261,4449,Life,2023-11-09,2022-10-19,1244.0,38,South,No
7262,4125,Home,2024-02-04,2025-02-19,1207.0,15,South,Yes
7263,764,Home,2024-03-21,2024-01-29,625.0,80,South,No
7264,2765,Home,2021-11-16,2025-04-30,2314.0,90,South,Yes
7265,1421,Auto,2021-07-01,2022-02-04,2551.0,38,South,Yes
7266,162,Life,2023-02-09,2022-11-10,1689.0,46,South,Yes
7267,4348,Home,2023-02-22,2024-08-15,2451.0,61,South,Yes
7268,1123,Life,2021-12-17,2024-05-17,2124.0,105,South,Yes
7269,4387,Life,2023-04-22,2023-11-04,2377.0,6,South,No
7270,4040,Home,2021-07-24,2024-08-08,2332.0,117,South,Yes
7271,4496,Home,2021-05-10,2025-01-17,1522.0,56,South,Yes
7272,2572,Auto,2021-08-21,2025-12-30,3002.0,27,South,Yes
7273,4440,Auto,2022-02-26,2022-03-30,1669.0,72,South,No
7274,3976,Home,2024-03-06,2023-12-15,2167.0,20,South,Yes
7275,2747,Auto,2024-11-08,2022-08-02,2187.0,42,South,Yes
7276,2087,Auto,2024-12-03,2025-11-16,1726.0,26,South,Yes
7277,1897,Auto,2021-03-21,2023-07-27,1882.0,68,South,Yes
7278,3473,Auto,2024-02-11,2022-07-16,1680.0,48,South,Yes
7279,791,Home,2024-06-30,2022-10-20,1870.0,92,South,No
7280,4077,Auto,2021-12-12,2025-09-13,2749.0,22,South,Yes
7281,2139,Auto,2021-10-12,2024-06-22,2584.0,24,South,Yes
7282,4732,Home,2024-09-26,2025-09-14,1451.0,78,South,No
7283,1352,Auto,2021-12-25,2022-11-12,3361.0,75,South,Yes
7284,2310,Home,2022-02-02,2023-07-10,941.0,73,South,Yes
7285,4855,Auto,2024-05-29,2024-07-05,3385.0,69,South,Yes
7286,2090,Auto,2022-10-26,2022-09-29,3557.0,119,South,Yes
7287,1685,Auto,2022-04-30,2024-12-24,3401.0,45,South,Yes
7288,2192,Life,2022-02-05,2022-11-24,2083.0,2,South,Yes
7289,854,Auto,2023-11-17,2023-05-04,3133.0,17,South,Yes
7290,1870,Auto,2022-06-10,2022-03-24,1538.0,103,South,Yes
7291,3487,Home,2022-04-18,2023-08-05,3410.0,7,South,Yes
7292,4893,Home,2022-09-09,2025-12-26,2172.0,109,South,Yes
7293,1673,Home,2023-05-09,2023-02-25,1678.0,19,South,Yes
7294,409,Life,2024-07-03,2023-12-24,2299.0,32,South,Yes
7295,4527,Auto,2021-08-22,2023-03-02,1247.0,25,South,Yes
7296,1274,Life,2022-04-11,2023-12-05,1336.0,50,South,No
7297,3970,Auto,2022-01-27,2023-11-27,2410.0,90,South,No
7298,4807,Auto,2024-05-02,2023-01-03,1159.0,48,South,Yes
7299,3095,Auto,2022-05-13,2022-09-14,1818.0,21,South,Yes
7300,1744,Auto,2021-05-09,2022-06-23,2153.0,66,South,Yes
7301,4984,Auto,2023-02-08,2023-02-06,2310.0,54,South,Yes
7302,1322,Auto,2022-04-17,2022-05-08,2288.0,113,South,No
7303,1450,Home,2023-04-16,2025-10-21,1721.0,78,South,Yes
7304,3882,Home,2023-07-11,2023-09-16,1786.0,36,South,Yes
7305,974,Home,2023-07-07,2024-09-16,2494.0,108,South,Yes
7306,3506,Home,2023-04-10,2023-10-18,2346.0,89,South,Yes
7307,4576,Auto,2023-05-30,2022-12-04,2048.0,1,South,Yes
7308,4971,Auto,2021-09-14,2022-02-14,668.0,32,South,Yes
7309,2729,Auto,2024-09-02,2023-03-23,1095.0,65,South,Yes
7310,2615,Home,2022-01-19,2024-12-05,1147.0,16,South,Yes
7311,4567,Auto,2024-03-29,2022-05-20,1596.0,101,South,Yes
7312,215,Home,2023-10-16,2024-08-31,1097.0,79,South,Yes
7313,2204,Auto,2024-07-10,2025-06-27,2992.0,25,South,Yes
7314,2164,Home,2021-06-05,2023-04-28,1609.0,117,South,Yes
7315,317,Auto,2024-05-30,2025-12-01,2220.0,79,South,Yes
7316,1959,Home,2021-06-29,2024-03-06,1972.0,119,South,Yes
7317,3325,Home,2022-09-26,2024-03-18,902.0,71,South,No
7318,1795,Auto,2024-02-05,2024-05-10,2245.0,85,South,Yes
7319,2739,Home,2022-01-12,2022-07-08,2840.0,93,South,No
7320,2331,Auto,2023-01-09,2023-11-23,1005.0,75,South,Yes
7321,761,Auto,2024-04-10,2024-01-10,1918.0,76,South,Yes
7322,1830,Home,2024-11-10,2022-08-20,973.0,117,South,Yes
7323,831,Home,2022-12-17,2023-03-04,2437.0,9,South,No
